number,source,time,year,month,day,hour,lat,lon,wind,pressure,status,condition,devflag
26359,1,2000-04-30 03:00:00,2000,4,30,3,-30.6,-141.6,0.0,0.0,-9.0,0.0,0
26359,1,2000-04-30 06:00:00,2000,4,30,6,-31.3,-140.9,0.0,0.0,-6.0,0.0,0
26359,1,2000-04-30 09:00:00,2000,4,30,9,-32.1,-140.1,0.0,0.0,-3.0,0.0,0
26359,1,2000-04-30 12:00:00,2000,4,30,12,-32.8,-139.3,0.0,0.0,-0.0,0.0,0
26361,1,2000-04-30 06:00:00,2000,4,30,6,0.0,138.6,0.0,0.0,-39.0,0.0,0
26361,1,2000-04-30 09:00:00,2000,4,30,9,1.3,137.2,0.0,0.0,-36.0,0.0,0
26361,1,2000-04-30 12:00:00,2000,4,30,12,-0.8,134.5,0.0,0.0,-33.0,0.0,0
26361,1,2000-04-30 15:00:00,2000,4,30,15,-0.3,134.4,0.0,0.0,-30.0,0.0,0
26361,1,2000-04-30 18:00:00,2000,4,30,18,-1.8,133.5,0.0,0.0,-27.0,0.0,0
26361,1,2000-04-30 21:00:00,2000,4,30,21,-3.3,132.6,0.0,0.0,-24.0,0.0,0
26361,1,2000-05-01 00:00:00,2000,5,1,0,-4.8,131.7,0.0,0.0,-21.0,0.0,0
26361,1,2000-05-01 03:00:00,2000,5,1,3,-4.6,130.5,0.0,0.0,-18.0,0.0,0
26361,1,2000-05-01 06:00:00,2000,5,1,6,-3.3,131.1,0.0,0.0,-15.0,0.0,0
26361,1,2000-05-01 09:00:00,2000,5,1,9,-2.0,131.7,0.0,0.0,-12.0,0.0,0
26361,1,2000-05-01 12:00:00,2000,5,1,12,-0.1,134.6,0.0,0.0,-9.0,0.0,0
26361,1,2000-05-01 15:00:00,2000,5,1,15,-0.4,134.5,0.0,0.0,-6.0,0.0,0
26361,1,2000-05-01 18:00:00,2000,5,1,18,-0.4,135.1,0.0,0.0,-3.0,0.0,0
26361,1,2000-05-01 21:00:00,2000,5,1,21,-0.4,134.7,0.0,0.0,-0.0,0.0,0
26365,1,2000-05-01 00:00:00,2000,5,1,0,-22.5,-156.0,0.0,0.0,-21.0,0.0,0
26365,1,2000-05-01 03:00:00,2000,5,1,3,-20.2,-156.1,0.0,0.0,-18.0,0.0,0
26365,1,2000-05-01 06:00:00,2000,5,1,6,-20.2,-153.8,0.0,0.0,-15.0,0.0,0
26365,1,2000-05-01 09:00:00,2000,5,1,9,-20.0,-152.6,0.0,0.0,-12.0,0.0,0
26365,1,2000-05-01 12:00:00,2000,5,1,12,-19.3,-152.9,0.0,0.0,-9.0,0.0,0
26365,1,2000-05-01 15:00:00,2000,5,1,15,-18.5,-153.1,0.0,0.0,-6.0,0.0,0
26365,1,2000-05-01 18:00:00,2000,5,1,18,-17.6,-153.7,0.0,0.0,-3.0,0.0,0
26365,1,2000-05-01 21:00:00,2000,5,1,21,-17.8,-152.9,0.0,0.0,-0.0,0.0,0
26371,1,2000-05-01 12:00:00,2000,5,1,12,-17.8,-163.0,0.0,0.0,-21.0,0.0,0
26371,1,2000-05-01 15:00:00,2000,5,1,15,-18.4,-162.2,0.0,0.0,-18.0,0.0,0
26371,1,2000-05-01 18:00:00,2000,5,1,18,-18.9,-161.3,0.0,0.0,-15.0,0.0,0
26371,1,2000-05-01 21:00:00,2000,5,1,21,-19.5,-160.5,0.0,0.0,-12.0,0.0,0
26371,1,2000-05-02 00:00:00,2000,5,2,0,-19.9,-160.9,0.0,0.0,-9.0,0.0,0
26371,1,2000-05-02 03:00:00,2000,5,2,3,-20.2,-161.2,0.0,0.0,-6.0,0.0,0
26371,1,2000-05-02 06:00:00,2000,5,2,6,-20.6,-161.6,0.0,0.0,-3.0,0.0,0
26371,1,2000-05-02 09:00:00,2000,5,2,9,-20.9,-162.0,0.0,0.0,-0.0,0.0,0
26373,1,2000-05-01 15:00:00,2000,5,1,15,1.4,149.7,0.0,0.0,-27.0,0.0,0
26373,1,2000-05-01 18:00:00,2000,5,1,18,2.4,149.3,0.0,0.0,-24.0,0.0,0
26373,1,2000-05-01 21:00:00,2000,5,1,21,4.6,150.4,0.0,0.0,-21.0,0.0,0
26373,1,2000-05-02 00:00:00,2000,5,2,0,6.7,151.5,0.0,0.0,-18.0,0.0,0
26373,1,2000-05-02 03:00:00,2000,5,2,3,6.1,150.2,0.0,0.0,-15.0,0.0,0
26373,1,2000-05-02 06:00:00,2000,5,2,6,5.5,148.9,0.0,0.0,-12.0,0.0,0
26373,1,2000-05-02 09:00:00,2000,5,2,9,4.9,147.7,0.0,0.0,-9.0,0.0,0
26373,1,2000-05-02 12:00:00,2000,5,2,12,4.3,146.4,0.0,0.0,-6.0,0.0,0
26373,1,2000-05-02 15:00:00,2000,5,2,15,4.6,146.7,0.0,0.0,-3.0,0.0,0
26373,1,2000-05-02 18:00:00,2000,5,2,18,4.9,146.9,0.0,0.0,-0.0,0.0,0
26397,1,2000-05-08 15:00:00,2000,5,8,15,10.2,120.6,0.0,0.0,-36.0,0.0,0
26397,1,2000-05-08 18:00:00,2000,5,8,18,9.9,118.7,0.0,0.0,-33.0,0.0,0
26397,1,2000-05-08 21:00:00,2000,5,8,21,9.6,116.8,0.0,0.0,-30.0,0.0,0
26397,1,2000-05-09 00:00:00,2000,5,9,0,8.9,119.1,0.0,0.0,-27.0,0.0,0
26397,1,2000-05-09 03:00:00,2000,5,9,3,8.1,121.4,0.0,0.0,-24.0,0.0,0
26397,1,2000-05-09 06:00:00,2000,5,9,6,8.8,121.4,0.0,0.0,-21.0,0.0,0
26397,1,2000-05-09 09:00:00,2000,5,9,9,9.4,121.4,0.0,0.0,-18.0,0.0,0
26397,1,2000-05-09 12:00:00,2000,5,9,12,10.1,121.4,0.0,0.0,-15.0,0.0,0
26397,1,2000-05-09 15:00:00,2000,5,9,15,9.5,121.9,0.0,0.0,-12.0,0.0,0
26397,1,2000-05-09 18:00:00,2000,5,9,18,9.0,122.0,0.0,0.0,-9.0,0.0,0
26397,1,2000-05-09 21:00:00,2000,5,9,21,9.2,122.0,0.0,0.0,-6.0,0.0,0
26397,1,2000-05-10 00:00:00,2000,5,10,0,9.5,121.9,0.0,0.0,-3.0,0.0,0
26397,1,2000-05-10 03:00:00,2000,5,10,3,9.7,121.9,0.0,0.0,-0.0,0.0,0
26411,1,2000-05-12 12:00:00,2000,5,12,12,8.8,-85.6,0.0,0.0,-54.0,0.0,0
26411,1,2000-05-12 15:00:00,2000,5,12,15,6.2,-83.8,0.0,0.0,-51.0,0.0,0
26411,1,2000-05-12 18:00:00,2000,5,12,18,5.6,-82.2,0.0,0.0,-48.0,0.0,0
26411,1,2000-05-12 21:00:00,2000,5,12,21,5.9,-84.2,0.0,0.0,-45.0,0.0,0
26411,1,2000-05-13 00:00:00,2000,5,13,0,6.1,-87.4,0.0,0.0,-42.0,0.0,0
26411,1,2000-05-13 03:00:00,2000,5,13,3,6.2,-88.2,0.0,0.0,-39.0,0.0,0
26411,1,2000-05-13 06:00:00,2000,5,13,6,6.2,-89.1,0.0,0.0,-36.0,0.0,0
26411,1,2000-05-13 09:00:00,2000,5,13,9,6.5,-92.1,0.0,0.0,-33.0,0.0,0
26411,1,2000-05-13 12:00:00,2000,5,13,12,5.8,-90.9,0.0,0.0,-30.0,0.0,0
26411,1,2000-05-13 15:00:00,2000,5,13,15,5.2,-89.8,0.0,0.0,-27.0,0.0,0
26411,1,2000-05-13 18:00:00,2000,5,13,18,4.5,-88.6,0.0,0.0,-24.0,0.0,0
26411,1,2000-05-13 21:00:00,2000,5,13,21,3.8,-87.5,0.0,0.0,-21.0,0.0,0
26411,1,2000-05-14 00:00:00,2000,5,14,0,5.8,-85.4,0.0,0.0,-18.0,0.0,0
26411,1,2000-05-14 03:00:00,2000,5,14,3,5.4,-86.6,0.0,0.0,-15.0,0.0,0
26411,1,2000-05-14 06:00:00,2000,5,14,6,5.1,-87.7,0.0,0.0,-12.0,0.0,0
26411,1,2000-05-14 09:00:00,2000,5,14,9,4.7,-88.9,0.0,0.0,-9.0,0.0,0
26411,1,2000-05-14 12:00:00,2000,5,14,12,4.3,-90.0,0.0,0.0,-6.0,0.0,0
26411,1,2000-05-14 15:00:00,2000,5,14,15,4.1,-90.2,0.0,0.0,-3.0,0.0,0
26411,1,2000-05-14 18:00:00,2000,5,14,18,4.8,-88.6,0.0,0.0,-0.0,0.0,0
26416,1,2000-05-14 03:00:00,2000,5,14,3,-17.7,-171.5,0.0,0.0,-24.0,0.0,0
26416,1,2000-05-14 06:00:00,2000,5,14,6,-20.1,-173.6,0.0,0.0,-21.0,0.0,0
26416,1,2000-05-14 09:00:00,2000,5,14,9,-21.1,-176.6,0.0,0.0,-18.0,0.0,0
26416,1,2000-05-14 12:00:00,2000,5,14,12,-20.6,-175.3,0.0,0.0,-15.0,0.0,0
26416,1,2000-05-14 15:00:00,2000,5,14,15,-20.1,-174.0,0.0,0.0,-12.0,0.0,0
26416,1,2000-05-14 18:00:00,2000,5,14,18,-19.5,-172.8,0.0,0.0,-9.0,0.0,0
26416,1,2000-05-14 21:00:00,2000,5,14,21,-19.0,-171.5,0.0,0.0,-6.0,0.0,0
26416,1,2000-05-15 00:00:00,2000,5,15,0,-18.6,-170.7,0.0,0.0,-3.0,0.0,0
26416,1,2000-05-15 03:00:00,2000,5,15,3,-18.1,-169.9,0.0,0.0,-0.0,0.0,0
26418,1,2000-05-14 12:00:00,2000,5,14,12,2.6,-101.5,0.0,0.0,-51.0,0.0,0
26418,1,2000-05-14 15:00:00,2000,5,14,15,4.7,-101.6,0.0,0.0,-48.0,0.0,0
26418,1,2000-05-14 18:00:00,2000,5,14,18,6.7,-101.7,0.0,0.0,-45.0,0.0,0
26418,1,2000-05-14 21:00:00,2000,5,14,21,6.1,-101.2,0.0,0.0,-42.0,0.0,0
26418,1,2000-05-15 00:00:00,2000,5,15,0,5.6,-100.7,0.0,0.0,-39.0,0.0,0
26418,1,2000-05-15 03:00:00,2000,5,15,3,5.0,-100.2,0.0,0.0,-36.0,0.0,0
26418,1,2000-05-15 06:00:00,2000,5,15,6,5.7,-101.9,0.0,0.0,-33.0,0.0,0
26418,1,2000-05-15 09:00:00,2000,5,15,9,6.3,-103.5,0.0,0.0,-30.0,0.0,0
26418,1,2000-05-15 12:00:00,2000,5,15,12,7.0,-105.2,0.0,0.0,-27.0,0.0,0
26418,1,2000-05-15 15:00:00,2000,5,15,15,7.1,-105.4,0.0,0.0,-24.0,0.0,0
26418,1,2000-05-15 18:00:00,2000,5,15,18,6.9,-105.8,0.0,0.0,-21.0,0.0,0
26418,1,2000-05-15 21:00:00,2000,5,15,21,6.6,-106.3,0.0,0.0,-18.0,0.0,0
26418,1,2000-05-16 00:00:00,2000,5,16,0,6.4,-106.7,0.0,0.0,-15.0,0.0,0
26418,1,2000-05-16 03:00:00,2000,5,16,3,6.2,-108.2,0.0,0.0,-12.0,0.0,0
26418,1,2000-05-16 06:00:00,2000,5,16,6,6.1,-109.6,0.0,0.0,-9.0,0.0,0
26418,1,2000-05-16 09:00:00,2000,5,16,9,5.9,-111.1,0.0,0.0,-6.0,0.0,0
26418,1,2000-05-16 12:00:00,2000,5,16,12,5.7,-112.5,0.0,0.0,-3.0,0.0,0
26418,1,2000-05-16 15:00:00,2000,5,16,15,5.6,-113.3,0.0,0.0,-0.0,0.0,0
26421,1,2000-05-15 00:00:00,2000,5,15,0,5.9,-132.1,0.0,0.0,-69.0,0.0,0
26421,1,2000-05-15 03:00:00,2000,5,15,3,6.0,-132.9,0.0,0.0,-66.0,0.0,0
26421,1,2000-05-15 06:00:00,2000,5,15,6,6.1,-132.4,0.0,0.0,-63.0,0.0,0
26421,1,2000-05-15 09:00:00,2000,5,15,9,6.2,-131.8,0.0,0.0,-60.0,0.0,0
26421,1,2000-05-15 12:00:00,2000,5,15,12,6.2,-130.2,0.0,0.0,-57.0,0.0,0
26421,1,2000-05-15 15:00:00,2000,5,15,15,6.2,-128.6,0.0,0.0,-54.0,0.0,0
26421,1,2000-05-15 18:00:00,2000,5,15,18,6.2,-127.0,0.0,0.0,-51.0,0.0,0
26421,1,2000-05-15 21:00:00,2000,5,15,21,6.4,-128.3,0.0,0.0,-48.0,0.0,0
26421,1,2000-05-16 00:00:00,2000,5,16,0,6.7,-129.5,0.0,0.0,-45.0,0.0,0
26421,1,2000-05-16 03:00:00,2000,5,16,3,6.9,-130.8,0.0,0.0,-42.0,0.0,0
26421,1,2000-05-16 06:00:00,2000,5,16,6,6.7,-130.5,0.0,0.0,-39.0,0.0,0
26421,1,2000-05-16 09:00:00,2000,5,16,9,5.2,-129.3,0.0,0.0,-36.0,0.0,0
26421,1,2000-05-16 12:00:00,2000,5,16,12,3.7,-128.1,0.0,0.0,-33.0,0.0,0
26421,1,2000-05-16 15:00:00,2000,5,16,15,3.2,-127.7,0.0,0.0,-30.0,0.0,0
26421,1,2000-05-16 18:00:00,2000,5,16,18,4.0,-128.1,0.0,0.0,-27.0,0.0,0
26421,1,2000-05-16 21:00:00,2000,5,16,21,4.7,-128.4,0.0,0.0,-24.0,0.0,0
26421,1,2000-05-17 00:00:00,2000,5,17,0,5.5,-128.8,0.0,0.0,-21.0,0.0,0
26421,1,2000-05-17 03:00:00,2000,5,17,3,5.7,-127.6,0.0,0.0,-18.0,0.0,0
26421,1,2000-05-17 06:00:00,2000,5,17,6,5.9,-126.4,0.0,0.0,-15.0,0.0,0
26421,1,2000-05-17 09:00:00,2000,5,17,9,4.8,-127.6,0.0,0.0,-12.0,0.0,0
26421,1,2000-05-17 12:00:00,2000,5,17,12,5.5,-125.2,0.0,0.0,-9.0,0.0,0
26421,1,2000-05-17 15:00:00,2000,5,17,15,5.1,-126.4,0.0,0.0,-6.0,0.0,0
26421,1,2000-05-17 18:00:00,2000,5,17,18,4.7,-127.5,0.0,0.0,-3.0,0.0,0
26421,1,2000-05-17 21:00:00,2000,5,17,21,4.3,-128.7,0.0,0.0,-0.0,0.0,0
26427,1,2000-05-16 03:00:00,2000,5,16,3,8.1,66.3,0.0,0.0,-27.0,0.0,0
26427,1,2000-05-16 06:00:00,2000,5,16,6,7.8,66.7,0.0,0.0,-24.0,0.0,0
26427,1,2000-05-16 09:00:00,2000,5,16,9,7.5,67.1,0.0,0.0,-21.0,0.0,0
26427,1,2000-05-16 12:00:00,2000,5,16,12,7.2,67.5,0.0,0.0,-18.0,0.0,0
26427,1,2000-05-16 15:00:00,2000,5,16,15,6.9,67.9,0.0,0.0,-15.0,0.0,0
26427,1,2000-05-16 18:00:00,2000,5,16,18,7.0,67.3,0.0,0.0,-12.0,0.0,0
26427,1,2000-05-16 21:00:00,2000,5,16,21,7.1,66.6,0.0,0.0,-9.0,0.0,0
26427,1,2000-05-17 00:00:00,2000,5,17,0,7.7,66.1,0.0,0.0,-6.0,0.0,0
26427,1,2000-05-17 03:00:00,2000,5,17,3,6.8,65.8,0.0,0.0,-3.0,0.0,0
26427,1,2000-05-17 06:00:00,2000,5,17,6,5.9,65.5,0.0,0.0,-0.0,0.0,0
26461,1,2000-05-21 03:00:00,2000,5,21,3,12.7,98.0,0.0,0.0,-54.0,0.0,0
26461,1,2000-05-21 06:00:00,2000,5,21,6,14.4,94.3,0.0,0.0,-51.0,0.0,0
26461,1,2000-05-21 09:00:00,2000,5,21,9,15.4,93.0,0.0,0.0,-48.0,0.0,0
26461,1,2000-05-21 12:00:00,2000,5,21,12,16.5,91.6,0.0,0.0,-45.0,0.0,0
26461,1,2000-05-21 15:00:00,2000,5,21,15,17.5,90.3,0.0,0.0,-42.0,0.0,0
26461,1,2000-05-21 18:00:00,2000,5,21,18,18.4,89.3,0.0,0.0,-39.0,0.0,0
26461,1,2000-05-21 21:00:00,2000,5,21,21,19.2,88.2,0.0,0.0,-36.0,0.0,0
26461,1,2000-05-22 00:00:00,2000,5,22,0,18.9,87.4,0.0,0.0,-33.0,0.0,0
26461,1,2000-05-22 03:00:00,2000,5,22,3,18.6,86.7,0.0,0.0,-30.0,0.0,0
26461,1,2000-05-22 06:00:00,2000,5,22,6,18.3,85.9,0.0,0.0,-27.0,0.0,0
26461,1,2000-05-22 09:00:00,2000,5,22,9,18.1,86.3,0.0,0.0,-24.0,0.0,0
26461,1,2000-05-22 12:00:00,2000,5,22,12,17.8,87.6,0.0,0.0,-21.0,0.0,0
26461,1,2000-05-22 15:00:00,2000,5,22,15,17.3,88.7,0.0,0.0,-18.0,0.0,0
26461,1,2000-05-22 18:00:00,2000,5,22,18,18.1,87.3,0.0,0.0,-15.0,0.0,0
26461,1,2000-05-22 21:00:00,2000,5,22,21,18.5,87.7,0.0,0.0,-12.0,0.0,0
26461,1,2000-05-23 00:00:00,2000,5,23,0,18.6,87.8,0.0,0.0,-9.0,0.0,0
26461,1,2000-05-23 03:00:00,2000,5,23,3,18.3,89.2,0.0,0.0,-6.0,0.0,0
26461,1,2000-05-23 06:00:00,2000,5,23,6,17.5,87.9,0.0,0.0,-3.0,0.0,0
26461,1,2000-05-23 09:00:00,2000,5,23,9,17.5,87.2,0.0,0.0,-0.0,0.0,0
26469,1,2000-05-23 18:00:00,2000,5,23,18,3.3,-2.1,0.0,0.0,-24.0,0.0,0
26469,1,2000-05-23 21:00:00,2000,5,23,21,2.9,-3.2,0.0,0.0,-21.0,0.0,0
26469,1,2000-05-24 00:00:00,2000,5,24,0,3.1,-4.5,0.0,0.0,-18.0,0.0,0
26469,1,2000-05-24 03:00:00,2000,5,24,3,3.2,-5.9,0.0,0.0,-15.0,0.0,0
26469,1,2000-05-24 06:00:00,2000,5,24,6,3.4,-7.2,0.0,0.0,-12.0,0.0,0
26469,1,2000-05-24 09:00:00,2000,5,24,9,3.8,-8.5,0.0,0.0,-9.0,0.0,0
26469,1,2000-05-24 12:00:00,2000,5,24,12,4.7,-10.0,0.0,0.0,-6.0,0.0,0
26469,1,2000-05-24 15:00:00,2000,5,24,15,5.7,-12.1,0.0,0.0,-3.0,0.0,0
26469,1,2000-05-24 18:00:00,2000,5,24,18,5.9,-12.6,0.0,0.0,-0.0,0.0,0
26484,1,2000-05-26 21:00:00,2000,5,26,21,23.7,151.0,0.0,0.0,-21.0,0.0,0
26484,1,2000-05-27 00:00:00,2000,5,27,0,22.8,151.2,0.0,0.0,-18.0,0.0,0
26484,1,2000-05-27 03:00:00,2000,5,27,3,22.4,153.5,0.0,0.0,-15.0,0.0,0
26484,1,2000-05-27 06:00:00,2000,5,27,6,23.3,156.3,0.0,0.0,-12.0,0.0,0
26484,1,2000-05-27 09:00:00,2000,5,27,9,23.2,156.8,0.0,0.0,-9.0,0.0,0
26484,1,2000-05-27 12:00:00,2000,5,27,12,22.5,157.0,0.0,0.0,-6.0,0.0,0
26484,1,2000-05-27 15:00:00,2000,5,27,15,25.3,160.2,0.0,0.0,-3.0,0.0,0
26484,1,2000-05-27 18:00:00,2000,5,27,18,26.0,160.6,0.0,0.0,-0.0,0.0,0
26612,1,2000-06-24 06:00:00,2000,6,24,6,10.8,-76.9,0.0,0.0,-39.0,0.0,0
26612,1,2000-06-24 09:00:00,2000,6,24,9,10.4,-77.3,0.0,0.0,-36.0,0.0,0
26612,1,2000-06-24 12:00:00,2000,6,24,12,11.2,-76.8,0.0,0.0,-33.0,0.0,0
26612,1,2000-06-24 15:00:00,2000,6,24,15,11.9,-76.3,0.0,0.0,-30.0,0.0,0
26612,1,2000-06-24 18:00:00,2000,6,24,18,12.7,-75.7,0.0,0.0,-27.0,0.0,0
26612,1,2000-06-24 21:00:00,2000,6,24,21,13.4,-75.2,0.0,0.0,-24.0,0.0,0
26612,1,2000-06-25 00:00:00,2000,6,25,0,13.2,-75.6,0.0,0.0,-21.0,0.0,0
26612,1,2000-06-25 03:00:00,2000,6,25,3,13.2,-76.8,0.0,0.0,-18.0,0.0,0
26612,1,2000-06-25 06:00:00,2000,6,25,6,13.2,-77.9,0.0,0.0,-15.0,0.0,0
26612,1,2000-06-25 09:00:00,2000,6,25,9,13.2,-79.1,0.0,0.0,-12.0,0.0,0
26612,1,2000-06-25 12:00:00,2000,6,25,12,13.2,-80.3,0.0,0.0,-9.0,0.0,0
26612,1,2000-06-25 15:00:00,2000,6,25,15,13.1,-81.0,0.0,0.0,-6.0,0.0,0
26612,1,2000-06-25 18:00:00,2000,6,25,18,13.1,-81.8,0.0,0.0,-3.0,0.0,0
26612,1,2000-06-25 21:00:00,2000,6,25,21,13.0,-82.5,0.0,0.0,-0.0,0.0,0
26616,1,2000-06-26 06:00:00,2000,6,26,6,12.9,-89.4,0.0,0.0,-30.0,0.0,0
26616,1,2000-06-26 09:00:00,2000,6,26,9,12.3,-89.1,0.0,0.0,-27.0,0.0,0
26616,1,2000-06-26 12:00:00,2000,6,26,12,11.7,-88.9,0.0,0.0,-24.0,0.0,0
26616,1,2000-06-26 15:00:00,2000,6,26,15,11.1,-88.6,0.0,0.0,-21.0,0.0,0
26616,1,2000-06-26 18:00:00,2000,6,26,18,10.5,-88.4,0.0,0.0,-18.0,0.0,0
26616,1,2000-06-26 21:00:00,2000,6,26,21,10.5,-88.0,0.0,0.0,-15.0,0.0,0
26616,1,2000-06-27 00:00:00,2000,6,27,0,10.0,-87.0,0.0,0.0,-12.0,0.0,0
26616,1,2000-06-27 03:00:00,2000,6,27,3,9.5,-85.9,0.0,0.0,-9.0,0.0,0
26616,1,2000-06-27 06:00:00,2000,6,27,6,8.9,-84.9,0.0,0.0,-6.0,0.0,0
26616,1,2000-06-27 09:00:00,2000,6,27,9,8.4,-83.9,0.0,0.0,-3.0,0.0,0
26616,1,2000-06-27 12:00:00,2000,6,27,12,9.5,-83.5,0.0,0.0,-0.0,0.0,0
26634,1,2000-06-28 12:00:00,2000,6,28,12,1.3,151.4,0.0,0.0,-33.0,0.0,0
26634,1,2000-06-28 15:00:00,2000,6,28,15,-0.2,147.7,0.0,0.0,-30.0,0.0,0
26634,1,2000-06-28 18:00:00,2000,6,28,18,-0.7,147.8,0.0,0.0,-27.0,0.0,0
26634,1,2000-06-28 21:00:00,2000,6,28,21,-1.1,147.9,0.0,0.0,-24.0,0.0,0
26634,1,2000-06-29 00:00:00,2000,6,29,0,-1.8,147.1,0.0,0.0,-21.0,0.0,0
26634,1,2000-06-29 03:00:00,2000,6,29,3,-2.6,146.4,0.0,0.0,-18.0,0.0,0
26634,1,2000-06-29 06:00:00,2000,6,29,6,-3.3,145.6,0.0,0.0,-15.0,0.0,0
26634,1,2000-06-29 09:00:00,2000,6,29,9,-3.0,144.2,0.0,0.0,-12.0,0.0,0
26634,1,2000-06-29 12:00:00,2000,6,29,12,-2.7,142.7,0.0,0.0,-9.0,0.0,0
26634,1,2000-06-29 15:00:00,2000,6,29,15,-2.4,141.3,0.0,0.0,-6.0,0.0,0
26634,1,2000-06-29 18:00:00,2000,6,29,18,-1.8,140.5,0.0,0.0,-3.0,0.0,0
26634,1,2000-06-29 21:00:00,2000,6,29,21,-1.2,139.8,0.0,0.0,-0.0,0.0,0
26637,1,2000-06-28 18:00:00,2000,6,28,18,22.8,166.9,0.0,0.0,-75.0,0.0,0
26637,1,2000-06-28 21:00:00,2000,6,28,21,24.8,165.8,0.0,0.0,-72.0,0.0,0
26637,1,2000-06-29 00:00:00,2000,6,29,0,26.0,167.6,0.0,0.0,-69.0,0.0,0
26637,1,2000-06-29 03:00:00,2000,6,29,3,22.8,167.1,0.0,0.0,-66.0,0.0,0
26637,1,2000-06-29 06:00:00,2000,6,29,6,23.2,167.6,0.0,0.0,-63.0,0.0,0
26637,1,2000-06-29 09:00:00,2000,6,29,9,22.9,168.5,0.0,0.0,-60.0,0.0,0
26637,1,2000-06-29 12:00:00,2000,6,29,12,22.6,167.9,0.0,0.0,-57.0,0.0,0
26637,1,2000-06-29 15:00:00,2000,6,29,15,22.2,167.2,0.0,0.0,-54.0,0.0,0
26637,1,2000-06-29 18:00:00,2000,6,29,18,21.9,166.6,0.0,0.0,-51.0,0.0,0
26637,1,2000-06-29 21:00:00,2000,6,29,21,22.2,166.9,0.0,0.0,-48.0,0.0,0
26637,1,2000-06-30 00:00:00,2000,6,30,0,21.8,165.2,0.0,0.0,-45.0,0.0,0
26637,1,2000-06-30 03:00:00,2000,6,30,3,22.1,165.1,0.0,0.0,-42.0,0.0,0
26637,1,2000-06-30 06:00:00,2000,6,30,6,22.4,165.1,0.0,0.0,-39.0,0.0,0
26637,1,2000-06-30 09:00:00,2000,6,30,9,22.6,165.0,0.0,0.0,-36.0,0.0,0
26637,1,2000-06-30 12:00:00,2000,6,30,12,22.9,164.9,0.0,0.0,-33.0,0.0,0
26637,1,2000-06-30 15:00:00,2000,6,30,15,22.0,165.2,0.0,0.0,-30.0,0.0,0
26637,1,2000-06-30 18:00:00,2000,6,30,18,24.2,164.3,0.0,0.0,-27.0,0.0,0
26637,1,2000-06-30 21:00:00,2000,6,30,21,25.3,165.5,0.0,0.0,-24.0,0.0,0
26637,1,2000-07-01 00:00:00,2000,7,1,0,25.1,164.8,0.0,0.0,-21.0,0.0,0
26637,1,2000-07-01 03:00:00,2000,7,1,3,25.0,164.0,0.0,0.0,-18.0,0.0,0
26637,1,2000-07-01 06:00:00,2000,7,1,6,24.8,163.3,0.0,0.0,-15.0,0.0,0
26637,1,2000-07-01 09:00:00,2000,7,1,9,24.2,164.0,0.0,0.0,-12.0,0.0,0
26637,1,2000-07-01 12:00:00,2000,7,1,12,24.7,163.6,0.0,0.0,-9.0,0.0,0
26637,1,2000-07-01 15:00:00,2000,7,1,15,25.2,163.2,0.0,0.0,-6.0,0.0,0
26637,1,2000-07-01 18:00:00,2000,7,1,18,25.7,162.8,0.0,0.0,-3.0,0.0,0
26637,1,2000-07-01 21:00:00,2000,7,1,21,25.7,162.2,0.0,0.0,-0.0,0.0,0
26642,1,2000-06-29 15:00:00,2000,6,29,15,-5.1,165.2,0.0,0.0,-33.0,0.0,0
26642,1,2000-06-29 18:00:00,2000,6,29,18,-5.0,164.8,0.0,0.0,-30.0,0.0,0
26642,1,2000-06-29 21:00:00,2000,6,29,21,-4.8,164.5,0.0,0.0,-27.0,0.0,0
26642,1,2000-06-30 00:00:00,2000,6,30,0,-5.5,165.2,0.0,0.0,-24.0,0.0,0
26642,1,2000-06-30 03:00:00,2000,6,30,3,-6.1,165.9,0.0,0.0,-21.0,0.0,0
26642,1,2000-06-30 06:00:00,2000,6,30,6,-6.8,166.6,0.0,0.0,-18.0,0.0,0
26642,1,2000-06-30 09:00:00,2000,6,30,9,-7.8,166.3,0.0,0.0,-15.0,0.0,0
26642,1,2000-06-30 12:00:00,2000,6,30,12,-8.4,165.7,0.0,0.0,-12.0,0.0,0
26642,1,2000-06-30 15:00:00,2000,6,30,15,-8.4,165.8,0.0,0.0,-9.0,0.0,0
26642,1,2000-06-30 18:00:00,2000,6,30,18,-8.5,166.0,0.0,0.0,-6.0,0.0,0
26642,1,2000-06-30 21:00:00,2000,6,30,21,-8.5,166.1,0.0,0.0,-3.0,0.0,0
26642,1,2000-07-01 00:00:00,2000,7,1,0,-9.2,166.5,0.0,0.0,-0.0,0.0,0
26666,1,2000-07-05 15:00:00,2000,7,5,15,10.8,87.6,0.0,0.0,-30.0,0.0,0
26666,1,2000-07-05 18:00:00,2000,7,5,18,11.4,87.9,0.0,0.0,-27.0,0.0,0
26666,1,2000-07-05 21:00:00,2000,7,5,21,12.0,88.2,0.0,0.0,-24.0,0.0,0
26666,1,2000-07-06 00:00:00,2000,7,6,0,12.6,88.6,0.0,0.0,-21.0,0.0,0
26666,1,2000-07-06 03:00:00,2000,7,6,3,13.2,88.9,0.0,0.0,-18.0,0.0,0
26666,1,2000-07-06 06:00:00,2000,7,6,6,13.6,88.9,0.0,0.0,-15.0,0.0,0
26666,1,2000-07-06 09:00:00,2000,7,6,9,13.9,88.9,0.0,0.0,-12.0,0.0,0
